-27.4977874756,153.04234314
-27.4978694916,153.04246521
-27.4979705811,153.042678833
-27.4979934692,153.042785645
-27.4981746674,153.043426514
-27.4982814789,153.043746948
-27.4983348846,153.043838501
-27.4983654022,153.043945312
-27.4984416962,153.044235229
-27.4985656738,153.044723511
-27.4985809326,153.045028687
-27.4985790253,153.045562744
-27.4985942841,153.045684814
-27.4986495972,153.046340942
-27.4986362457,153.046569824
-27.4986591339,153.047225952
-27.4987068176,153.047821045
-27.498758316,153.048370361
-27.4988002777,153.048980713
-27.4988288879,153.049591064
-27.498840332,153.049926758
-27.4988384247,153.050094604
-27.4988288879,153.05027771
-27.4988136292,153.050369263
-27.4988136292,153.050369263
-27.4988098145,153.05039978
-27.4988079071,153.050552368
-27.4987983704,153.050811768
-27.4987735748,153.051269531
-27.498752594,153.051483154
-27.4986591339,153.051956177
-27.4985466003,153.052398682
-27.4985122681,153.052490234
-27.4984169006,153.052627563
-27.4982891083,153.052764893
-27.498046875,153.053024292
-27.4978904724,153.053192139
-27.4977283478,153.053375244
-27.4976100922,153.053527832
-27.4974937439,153.05368042
-27.4973258972,153.053924561
-27.4972190857,153.054092407
-27.4970607758,153.054336548
-27.4968833923,153.054580688
-27.4966049194,153.05506897
-27.4964828491,153.055358887
-27.4964199066,153.055557251
-27.4962596893,153.056030273
-27.4961032867,153.05645752
-27.4960269928,153.056671143
-27.4958724976,153.057022095
-27.495798111,153.057128906
-27.4957180023,153.057250977
-27.4956417084,153.057342529
-27.4954109192,153.05758667
-27.4951038361,153.05796814
-27.4950485229,153.05809021
-27.4948539734,153.058609009
-27.4947109222,153.058776855
-27.4945278168,153.059051514
-27.4943675995,153.059310913
-27.4941368103,153.059768677
-27.494020462,153.059997559
-27.4938602448,153.060256958
-27.4937534332,153.060501099
-27.4936580658,153.060684204
-27.4934158325,153.061126709
-27.4930648804,153.061767578
-27.4929237366,153.06199646
-27.4927711487,153.062255859
-27.4926052094,153.062515259
-27.4924640656,153.062805176
-27.4923725128,153.06312561
-27.4922943115,153.06338501
-27.4922485352,153.063568115
-27.4921836853,153.063796997
-27.492143631,153.063980103
-27.4921417236,153.06401062
-27.4920825958,153.064361572
-27.491985321,153.064910889
-27.491897583,153.065414429
-27.4918746948,153.065567017
-27.4918727875,153.065689087
-27.4918651581,153.065795898
-27.4918422699,153.065917969
-27.4917850494,153.066345215
-27.4917201996,153.066925049
-27.4917011261,153.067092896
-27.4916744232,153.067321777
-27.4916591644,153.06741333
-27.491601944,153.067642212
-27.491558075,153.067764282
-27.4915027618,153.067901611
-27.4914722443,153.067993164
-27.491443634,153.068084717
-27.4914340973,153.068161011
-27.4914131165,153.068252563
-27.4913806915,153.068344116
-27.4913673401,153.068405151
-27.4913330078,153.068435669
-27.4912929535,153.068496704
-27.4912776947,153.068557739
-27.4912624359,153.068603516
-27.4912128448,153.068740845
-27.4911880493,153.068832397
-27.4911575317,153.068969727
-27.4911499023,153.069030762
-27.4911346436,153.069091797
-27.4911155701,153.069137573
-27.4911022186,153.06918335
-27.4910430908,153.069396973
-27.4910411835,153.069442749
-27.4910545349,153.069534302
-27.4910678864,153.069595337
-27.491104126,153.069869995
-27.4911251068,153.070022583
-27.4911785126,153.070236206
-27.4911613464,153.070297241
-27.4911937714,153.070343018
-27.4912376404,153.070449829
-27.4912719727,153.070571899
-27.4913082123,153.070739746
-27.4914245605,153.071182251
-27.4915065765,153.071395874
-27.4915676117,153.071563721
-27.4916687012,153.07182312
-27.4919509888,153.072341919
-27.4920864105,153.07258606
-27.492389679,153.0730896
-27.4924240112,153.073242188
-27.4924488068,153.073501587
-27.4924697876,153.073669434
-27.4924888611,153.074172974
-27.492515564,153.07460022
-27.4925403595,153.074691772
-27.4925937653,153.074966431
-27.4926395416,153.075088501
-27.4927787781,153.075592041
-27.4928188324,153.075820923
-27.4928646088,153.076324463
-27.4928970337,153.076644897
-27.492893219,153.076751709
-27.4929008484,153.076843262
-27.4929218292,153.077041626
-27.4929447174,153.077148438
-27.4929542542,153.077270508
-27.4929599762,153.077407837
-27.4929885864,153.077636719
-27.4930000305,153.077774048
-27.4930171967,153.077957153
-27.4930114746,153.078094482
-27.4930114746,153.078186035
-27.493013382,153.078414917
-27.4930038452,153.078598022
-27.4930267334,153.079177856
-27.4930152893,153.079528809
-27.4929962158,153.080093384
-27.4929771423,153.080581665
-27.492980957,153.080932617
-27.4929847717,153.081192017
-27.492975235,153.081481934
-27.4929733276,153.08164978
-27.4929828644,153.081893921
-27.4929924011,153.08241272
-27.4929962158,153.082946777
-27.4929924011,153.083190918
-27.4929924011,153.083831787
-27.4930706024,153.084411621
-27.4931755066,153.084640503
-27.4933681488,153.084854126
-27.4935207367,153.084976196
-27.4937381744,153.085174561
-27.4938774109,153.085296631
-27.4942207336,153.085571289
-27.4946079254,153.085845947
-27.494884491,153.086090088
-27.4953689575,153.086471558
-27.4955253601,153.086639404
-27.4956550598,153.086868286
-27.4957237244,153.087036133
-27.4957733154,153.087295532
-27.4957637787,153.087493896
-27.4957332611,153.087768555
-27.4956855774,153.088104248
-27.4956474304,153.088592529
-27.49559021,153.089035034
-27.4955482483,153.089294434
-27.4954528809,153.090026855
-27.4953556061,153.090576172
-27.495267868,153.091217041
-27.4952640533,153.091430664
-27.4952735901,153.091629028
-27.4952907562,153.091812134
-27.4953536987,153.092330933
-27.4954013824,153.092681885
-27.4954528809,153.093017578
-27.495508194,153.09336853
-27.4955463409,153.093719482
-27.4955768585,153.093948364
-27.4956264496,153.094299316
-27.4956626892,153.094665527
-27.4956970215,153.094894409
-27.4957561493,153.095397949
-27.4958248138,153.095840454
-27.4958629608,153.095993042
-27.4959087372,153.096130371
-27.495973587,153.096313477
-27.4960269928,153.096511841
-27.4961071014,153.096832275
-27.4961643219,153.097000122
-27.4962348938,153.09715271
-27.4962844849,153.097259521
-27.4963607788,153.097427368
-27.4964084625,153.097518921
-27.4964561462,153.09765625
-27.4965324402,153.097808838
-27.4965991974,153.097900391
-27.4968471527,153.09828186
-27.4970874786,153.098587036
-27.4973945618,153.098968506
-27.4974822998,153.099090576
-27.4976272583,153.099304199
-27.4978160858,153.099533081
-27.498003006,153.09979248
-27.4981307983,153.099960327
-27.4983348846,153.100250244
-27.4984817505,153.100463867
-27.4987049103,153.100753784
-27.4989204407,153.101013184
-27.4991359711,153.101303101
-27.4992675781,153.101486206
-27.4994487762,153.101745605
-27.4996109009,153.102005005
-27.4998512268,153.10256958
-27.4999217987,153.102783203
-27.4999847412,153.102981567
-27.5000839233,153.103286743
-27.5001602173,153.103622437
-27.5002002716,153.103820801
-27.5002613068,153.104125977
-27.5003185272,153.104415894
-27.5003547668,153.104614258
-27.5004081726,153.104888916
-27.5004673004,153.105163574
-27.50050354,153.10534668
-27.5005645752,153.10559082
-27.5006103516,153.105804443
-27.5006370544,153.105957031
-27.5006637573,153.106109619
-27.5006866455,153.106277466
-27.5007228851,153.106521606
-27.5007629395,153.106735229
-27.5007896423,153.106872559
-27.5008392334,153.10710144
-27.5008964539,153.107330322
-27.5009346008,153.107543945
-27.5009765625,153.10774231
-27.5010108948,153.107940674
-27.5010318756,153.108062744
-27.5010623932,153.108261108
-27.5011100769,153.108551025
-27.5011558533,153.108825684
-27.5012493134,153.109283447
-27.5012798309,153.109619141
-27.5013751984,153.110214233
-27.5014762878,153.110733032
-27.5015487671,153.111236572
-27.5016117096,153.111694336
-27.5016803741,153.112182617
-27.5016994476,153.112365723
-27.5017585754,153.112869263
-27.501789093,153.113113403
-27.5018615723,153.113693237
-27.5019359589,153.114303589
-27.5020198822,153.114883423
-27.5020885468,153.115341187
-27.5021686554,153.115936279
-27.5022163391,153.116226196
-27.5023002625,153.116821289
-27.5023078918,153.117462158
-27.5022621155,153.117706299
-27.5022373199,153.117843628
-27.5021896362,153.118164062
-27.5021343231,153.118560791
-27.5020923615,153.118850708
-27.5020103455,153.119354248
-27.5019950867,153.119659424
-27.501996994,153.119766235
-27.501996994,153.119979858
-27.5020008087,153.119995117
-27.5020008087,153.119995117
-27.5019855499,153.120040894
-27.5019779205,153.120101929
-27.5019931793,153.12020874
-27.5020256042,153.120452881
-27.502117157,153.121063232
-27.5021286011,153.121337891
-27.5021820068,153.121459961
-27.5022315979,153.121536255
-27.5022602081,153.121688843
-27.5023365021,153.122238159
-27.5024318695,153.122833252
-27.5024528503,153.123001099
-27.5024929047,153.123291016
-27.5025405884,153.123565674
-27.5025577545,153.123703003
-27.5025939941,153.12387085
-27.5026264191,153.124038696
-27.5026283264,153.12411499
-27.5026321411,153.124191284
-27.5026512146,153.124282837
-27.5027179718,153.124603271
-27.5028476715,153.125137329
-27.5030498505,153.125747681
-27.5030975342,153.125869751
-27.5033016205,153.12638855
-27.5034885406,153.126937866
-27.5037078857,153.127578735
-27.5038948059,153.128067017
-27.5039825439,153.128234863
-27.5041389465,153.12852478
-27.5042152405,153.128723145
-27.5043640137,153.129104614
-27.5044994354,153.129516602
-27.5046138763,153.130065918
-27.5047016144,153.130630493
-27.5047340393,153.130874634
-27.5048027039,153.131332397
-27.5048618317,153.131790161
-27.5049343109,153.132247925
-27.5050067902,153.132766724
-27.5050945282,153.133255005
-27.5051612854,153.133895874
-27.5052337646,153.134429932
-27.5052700043,153.13458252
-27.505405426,153.135116577
-27.5055236816,153.135543823
-27.5057010651,153.136032104
-27.5058383942,153.13633728
-27.5058803558,153.136444092
-27.5059871674,153.13671875
-27.5060691833,153.136901855
-27.5062236786,153.137313843
-27.5063438416,153.137649536
-27.5065917969,153.138259888
-27.5066738129,153.138458252
-27.5068588257,153.138946533
-27.5069904327,153.139297485
-27.5071907043,153.139816284
-27.5074195862,153.140426636
-27.5075092316,153.140670776
-27.5076637268,153.141052246
-27.5078773499,153.141525269
-27.5079612732,153.141784668
-27.5080966949,153.142227173
-27.5082588196,153.142776489
-27.5083637238,153.143157959
-27.508436203,153.14352417
-27.5084857941,153.143844604
-27.508518219,153.144058228
-27.5085906982,153.144378662
-27.5086841583,153.144943237
-27.5087394714,153.145324707
-27.5088024139,153.145782471
-27.508846283,153.146118164
-27.5089092255,153.146392822
-27.5089454651,153.14654541
-27.5089702606,153.146682739
-27.5089893341,153.146820068
-27.5090065002,153.146957397
-27.5090465546,153.147201538
-27.5091209412,153.147720337
-27.50922966,153.14831543
-27.5092926025,153.148635864
-27.5094261169,153.149261475
-27.5094566345,153.149414062
-27.509519577,153.149841309
-27.5095348358,153.150115967
-27.5095310211,153.15057373
-27.5095329285,153.150772095
-27.5095539093,153.151229858
-27.509557724,153.151412964
-27.509552002,153.151947021
-27.5095119476,153.152297974
-27.5094795227,153.152633667
-27.5094070435,153.153137207
-27.5093193054,153.153594971
-27.5092048645,153.15423584
-27.5091667175,153.154495239
-27.5090942383,153.155014038
-27.5089988708,153.155471802
-27.5089607239,153.15562439
-27.5089073181,153.155822754
-27.5088825226,153.155929565
-27.5088596344,153.156051636
-27.5088291168,153.156204224
-27.5088005066,153.156356812
-27.5087871552,153.156448364
-27.5087680817,153.156539917
-27.5087280273,153.156768799
-27.5087070465,153.15687561
-27.5086650848,153.157104492
-27.5086460114,153.157241821
-27.5086154938,153.157501221
-27.5086078644,153.157562256
-27.5085735321,153.15776062
-27.5085697174,153.157867432
-27.5085659027,153.157928467
-27.508562088,153.158111572
-27.5085601807,153.158279419
-27.5085506439,153.158477783
-27.5085487366,153.158676147
-27.5085391998,153.158874512
-27.5085411072,153.159057617
-27.5085506439,153.159133911
-27.508556366,153.159225464
-27.5085945129,153.159759521
-27.5085716248,153.159912109
-27.5085678101,153.160110474
-27.5085773468,153.160751343
-27.5085697174,153.160934448
-27.5085773468,153.161483765
-27.5085811615,153.16166687
-27.5085811615,153.16192627
-27.5085792542,153.162109375
-27.5085773468,153.162216187
-27.5085582733,153.162368774
-27.5084724426,153.162460327
-27.5084171295,153.16255188
-27.5084114075,153.162582397
-27.5085029602,153.162689209
-27.5085411072,153.162765503
-27.5085639954,153.16293335
-27.5085887909,153.163146973
-27.5086326599,153.163513184
-27.5086536407,153.163848877
-27.5086688995,153.164108276
-27.5086841583,153.164276123
-27.5087394714,153.164749146
-27.5087871552,153.165145874
-27.5088176727,153.165725708
-27.5088577271,153.166275024
-27.5089187622,153.166778564
-27.5089740753,153.167312622
-27.5090656281,153.167861938
-27.5092315674,153.168457031
-27.5092868805,153.168624878
-27.5094280243,153.169006348
-27.5095252991,153.169296265
-27.5095920563,153.16947937
-27.509683609,153.169754028
-27.5097541809,153.169921875
-27.5098552704,153.170166016
-27.5099239349,153.170318604
-27.5100803375,153.170684814
-27.5103206635,153.171264648
-27.5104618073,153.171554565
-27.5105266571,153.171676636
-27.5107440948,153.172149658
-27.510799408,153.172317505
-27.5109863281,153.172897339
-27.5111255646,153.173355103
-27.511259079,153.173934937
-27.5113525391,153.1743927
-27.5114898682,153.17489624
-27.511592865,153.175231934
-27.5116996765,153.175567627
-27.5118579865,153.176055908
-27.5119533539,153.176315308
-27.5120353699,153.176773071
-27.5120353699,153.176773071
-27.5120162964,153.176773071
-27.5120258331,153.17678833
-27.5119972229,153.176803589
-27.51197052,153.176803589
-27.5120067596,153.17678833
-27.5120315552,153.176773071
-27.5120716095,153.176757812
-27.5120811462,153.176742554
-27.5120944977,153.176742554
-27.5121021271,153.176773071
-27.5121612549,153.176849365
-27.5122070312,153.176986694
-27.5124282837,153.17755127
-27.5126132965,153.178009033
-27.5127277374,153.17817688
-27.5129127502,153.178527832
-27.5129756927,153.178619385
-27.5133152008,153.17918396
-27.5134754181,153.179397583
-27.5135173798,153.179443359
-27.5135173798,153.179443359
-27.5135803223,153.179534912
-27.5136833191,153.179641724
-27.5140094757,153.179977417
-27.5143280029,153.180343628
-27.5145301819,153.180618286
-27.5149002075,153.181091309
-27.5151672363,153.181411743
-27.515499115,153.181793213
-27.5158309937,153.182144165
-27.5162086487,153.182617188
-27.5163516998,153.182785034
-27.5166854858,153.183197021
-27.5167694092,153.183334351
-27.5168418884,153.183425903
-27.5170688629,153.183654785
-27.5174694061,153.184051514
-27.5175304413,153.184127808
-27.5177440643,153.184463501
-27.5178127289,153.184524536
-27.5178661346,153.184616089
-27.5179595947,153.184738159
-27.5182418823,153.185073853
-27.5185203552,153.18536377
-27.5185756683,153.185440063
-27.5186443329,153.185531616
-27.5186443329,153.185531616
-27.5186767578,153.185592651
-27.5187129974,153.185638428
-27.5187854767,153.185760498
-27.5188465118,153.18586731
-27.5190544128,153.186187744
-27.5191383362,153.186325073
-27.5193195343,153.186645508
-27.5195980072,153.187103271
-27.519865036,153.18762207
-27.519908905,153.187774658
-27.5200653076,153.188339233
-27.5201225281,153.188568115
-27.5202064514,153.189086914
-27.5202198029,153.189437866
-27.520236969,153.189926147
-27.5202770233,153.190612793
-27.5203437805,153.191223145
-27.5204105377,153.191833496
-27.5204219818,153.191970825
-27.5204334259,153.192565918
-27.5204658508,153.193267822
-27.5205345154,153.193893433
-27.5205497742,153.194046021
-27.5206184387,153.194564819
-27.5206737518,153.195236206
-27.5206756592,153.195968628
-27.5206947327,153.196609497
-27.5206928253,153.197174072
-27.5207157135,153.197311401
-27.5208034515,153.197723389
-27.5209941864,153.198318481
-27.5211105347,153.198608398
-27.5212230682,153.198898315
-27.5213699341,153.199401855
-27.5215606689,153.199981689
-27.5216026306,153.200134277
-27.5216293335,153.200302124
-27.5216636658,153.200424194
-27.5218486786,153.201004028
-27.5219535828,153.201339722
-27.5220870972,153.201797485
-27.5221366882,153.202026367
-27.5221691132,153.202178955
-27.5221767426,153.202270508
-27.5221862793,153.202407837
-27.522195816,153.202529907
-27.5222167969,153.202651978
-27.5222530365,153.202850342
-27.5222644806,153.202957153
-27.5222663879,153.203048706
-27.5222797394,153.203231812
-27.5222854614,153.203308105
-27.5223083496,153.203475952
-27.522321701,153.203567505
-27.5223464966,153.203674316
-27.5223712921,153.203887939
-27.522397995,153.20401001
-27.5224285126,153.20413208
-27.5224380493,153.204147339
-27.5224552155,153.204208374
-27.5224781036,153.204345703
-27.5224876404,153.204528809
-27.5224971771,153.20463562
-27.5225372314,153.20475769
-27.5225811005,153.205001831
-27.5226707458,153.205535889
-27.5227146149,153.20614624
-27.5227165222,153.206588745
-27.5226593018,153.207000732
-27.5226230621,153.207138062
-27.5225582123,153.207366943
-27.5224227905,153.207687378
-27.5221557617,153.208312988
-27.5219097137,153.208938599
-27.5217323303,153.209350586
-27.521522522,153.209854126
-27.5214500427,153.210098267
-27.5213413239,153.210617065
-27.5213336945,153.210739136
-27.521320343,153.210952759
-27.521314621,153.211181641
-27.5213432312,153.211502075
-27.5213832855,153.211868286
-27.5214328766,153.212203979
-27.521446228,153.212295532
-27.5214939117,153.212554932
-27.5215053558,153.21270752
-27.521522522,153.212875366
-27.5215301514,153.212966919
-27.5215396881,153.21307373
-27.5215530396,153.213150024
-27.5215740204,153.213287354
-27.5215873718,153.213409424
-27.5215930939,153.213485718
-27.521654129,153.213790894
-27.5216903687,153.214035034
-27.5217227936,153.214279175
-27.5217494965,153.214385986
-27.5217590332,153.214492798
-27.5218410492,153.215118408
-27.5218753815,153.215286255
-27.5219154358,153.215393066
-27.521944046,153.215530396
-27.521987915,153.215805054
-27.5220546722,153.216247559
-27.5221557617,153.216644287
-27.5221595764,153.216812134
-27.5221977234,153.21723938
-27.5222587585,153.217788696
-27.5223522186,153.218460083
-27.5224266052,153.218994141
-27.5225658417,153.219604492
-27.5226078033,153.219863892
-27.5226821899,153.220443726
-27.5227108002,153.220626831
-27.5227508545,153.220932007
-27.522769928,153.221099854
-27.5227909088,153.221206665
-27.5228347778,153.221618652
-27.5228652954,153.221862793
-27.5229320526,153.222229004
-27.522977829,153.222595215
-27.5230102539,153.222915649
-27.5230407715,153.223007202
-27.5230865479,153.223144531
-27.5231952667,153.223724365
-27.5232048035,153.223922729
-27.5232791901,153.224487305
-27.5233325958,153.224914551
-27.5233745575,153.225158691
-27.5234088898,153.225357056
-27.523431778,153.225570679
-27.5234565735,153.225875854
-27.5234851837,153.226074219
-27.5235328674,153.226333618
-27.5235710144,153.226593018
-27.5235977173,153.226837158
-27.5236206055,153.227005005
-27.523651123,153.227218628
-27.5236988068,153.227554321
-27.5237350464,153.227844238
-27.5237693787,153.228103638
-27.5238380432,153.228591919
-27.5239601135,153.229293823
-27.5239753723,153.229492188
-27.5240535736,153.230056763
-27.524055481,153.230209351
-27.5241012573,153.230728149
-27.524143219,153.23135376
-27.5241661072,153.231750488
-27.5241851807,153.231903076
-27.5242519379,153.232284546
-27.5242671967,153.232467651
-27.5242824554,153.232650757
-27.5243206024,153.233154297
-27.5243434906,153.233383179
-27.5243911743,153.233978271
-27.5244350433,153.234588623
-27.524477005,153.234893799
-27.5245265961,153.235305786
-27.5245399475,153.235519409
-27.5245685577,153.235656738
-27.5245876312,153.235870361
-27.5246219635,153.236160278
-27.5246219635,153.236312866
-27.5246086121,153.236831665
-27.524597168,153.237045288
-27.5245628357,153.237548828
-27.5245342255,153.238143921
-27.5244846344,153.238601685
-27.5244617462,153.238861084
-27.5244197845,153.239273071
-27.5243930817,153.239578247
-27.5243663788,153.2396698
-27.5243320465,153.239868164
-27.5243186951,153.239974976
-27.5242424011,153.240509033
-27.5241889954,153.240707397
-27.5241470337,153.240859985
-27.5241012573,153.241088867
-27.5240039825,153.241470337
-27.5239048004,153.241821289
-27.5238189697,153.2421875
-27.5237350464,153.24256897
-27.5236911774,153.24281311
-27.5236358643,153.243179321
-27.5235996246,153.243530273
-27.5235748291,153.243850708
-27.5235691071,153.244064331
-27.523563385,153.244384766
-27.5235671997,153.24458313
-27.5235748291,153.244857788
-27.5235900879,153.245132446
-27.5236244202,153.245697021
-27.5236530304,153.246276855
-27.5236721039,153.246749878
-27.5236721039,153.247314453
-27.5236740112,153.247787476
-27.5236606598,153.248077393
-27.5236530304,153.248428345
-27.5236606598,153.248657227
-27.5236587524,153.248748779
-27.5236606598,153.248962402
-27.5236625671,153.249038696
-27.5236625671,153.249206543
-27.5236415863,153.24937439
-27.5236568451,153.249511719
-27.5236778259,153.249603271
-27.523727417,153.249984741
-27.5237255096,153.250137329
-27.5237236023,153.250732422
-27.5237636566,153.251342773
-27.5237636566,153.251464844
-27.5237751007,153.252029419
-27.5237846375,153.25227356
-27.5238037109,153.252670288
-27.5237998962,153.252853394
-27.5238208771,153.253311157
-27.5238323212,153.253494263
-27.5238609314,153.253768921
-27.5238857269,153.254043579
-27.5239105225,153.254318237
-27.5239219666,153.254486084
-27.5239372253,153.254653931
-27.5239639282,153.25491333
-27.5239830017,153.255096436
-27.5240001678,153.2552948
-27.5240020752,153.255371094
-27.5240039825,153.255447388
-27.5239963531,153.255493164
-27.5239963531,153.255493164
-27.5239810944,153.255569458
-27.5239582062,153.255661011
-27.5239334106,153.255722046
-27.5239391327,153.255859375
-27.5239715576,153.255966187
-27.5240478516,153.256362915
-27.5240516663,153.256500244
-27.5240573883,153.256637573
-27.5240821838,153.257125854
-27.5241107941,153.257675171
-27.5241260529,153.2578125
-27.5241508484,153.258209229
-27.524187088,153.258880615
-27.5242023468,153.259140015
-27.5242595673,153.25982666
-27.5242652893,153.259963989
-27.5243034363,153.260665894
-27.5243301392,153.261276245
-27.5243396759,153.261413574
-27.5243587494,153.261749268
-27.5243873596,153.262390137
-27.5244064331,153.262924194
-27.5244789124,153.263504028
-27.5244884491,153.26399231
-27.5245304108,153.264160156
-27.5244979858,153.264434814
-27.5244617462,153.264511108
-27.524471283,153.264648438
-27.5244998932,153.264801025
-27.5245380402,153.265274048
-27.5245685577,153.265945435
-27.5245418549,153.266342163
-27.5244865417,153.266433716
-27.5245304108,153.266601562
-27.5245800018,153.266708374
-27.5246086121,153.266891479
-27.5246086121,153.267059326
-27.5246295929,153.267318726
-27.5246829987,153.26789856
-27.5246982574,153.268463135
-27.5247383118,153.269088745
-27.5247249603,153.269378662
-27.5246772766,153.269515991
-27.5246868134,153.269622803
-27.5247592926,153.269775391
-27.5247974396,153.269927979
-27.5248184204,153.270095825
-27.5248184204,153.270187378
-27.5248203278,153.270523071
-27.5248317719,153.271057129
-27.5248718262,153.27166748
-27.5248851776,153.272201538
-27.5248641968,153.272460938
-27.5248184204,153.273071289
-27.5247879028,153.273620605
-27.5247573853,153.27406311
-27.5247440338,153.274475098
-27.5247573853,153.275039673
-27.5247592926,153.275177002
-27.5248146057,153.275817871
-27.5248413086,153.276367188
-27.5248470306,153.276550293
-27.52485466,153.276870728
-27.5248737335,153.277252197
-27.5249023438,153.277587891
-27.5249385834,153.277877808
-27.524936676,153.277984619
-27.5249557495,153.278167725
-27.5250091553,153.278747559
-27.5250053406,153.27885437
-27.5249958038,153.278915405
-27.5249729156,153.278991699
-27.5249614716,153.278991699
-27.5248699188,153.279022217
-27.5248813629,153.279022217
-27.5249137878,153.279006958
-27.5249252319,153.278991699
-27.5249290466,153.279006958
-27.5249252319,153.279022217
-27.5249252319,153.279067993
-27.5249233246,153.279083252
-27.5249195099,153.279083252
-27.5249099731,153.27911377
-27.5248985291,153.279129028
-27.5248641968,153.279190063
-27.5245800018,153.27961731
-27.5243339539,153.280090332
-27.5242805481,153.28024292
-27.5241317749,153.280883789
-27.524061203,153.281188965
-27.5239200592,153.281524658
-27.5237960815,153.281707764
-27.5236167908,153.281951904
-27.5234413147,153.282272339
