-27.5135803223,153.179534912
-27.5185203552,153.18536377
-27.5185203552,153.18536377
-27.519865036,153.18762207
-27.519865036,153.18762207
-27.5202064514,153.189086914
-27.5202064514,153.189086914
-27.5206928253,153.197174072
-27.5206928253,153.197174072
-27.5220870972,153.201797485
-27.5220870972,153.201797485
-27.5226707458,153.205535889
-27.5226707458,153.205535889
-27.5226593018,153.207000732
-27.5226593018,153.207000732
-27.521522522,153.209854126
-27.521522522,153.209854126
-27.521314621,153.211181641
-27.521314621,153.211181641
-27.5239601135,153.229293823
-27.5239601135,153.229293823
-27.5246219635,153.236160278
-27.5246219635,153.236160278
-27.5243930817,153.239578247
-27.5243930817,153.239578247
-27.523563385,153.244384766
-27.523563385,153.244384766
-27.5239391327,153.255859375
-27.5239391327,153.255859375
-27.5248184204,153.270095825
-27.5248184204,153.270095825
-27.5247440338,153.274475098
-27.5247440338,153.274475098
-27.5249958038,153.278915405
-27.5249958038,153.278915405
-27.5243339539,153.280090332
-27.5243339539,153.280090332
-27.5231933594,153.283294678
-27.5231933594,153.283294678
-27.522195816,153.284255981
-27.522195816,153.284255981
-27.521686554,153.285247803
-27.521686554,153.285247803
-27.5210342407,153.285903931
-27.5210342407,153.285903931
-27.5186100006,153.286804199
-27.5186100006,153.286804199
-27.5186901093,153.287261963
-27.5186901093,153.287261963
-27.5184955597,153.287490845
-27.5184955597,153.287490845
-27.5150871277,153.288482666
-27.5150871277,153.288482666
-27.5148620605,153.288894653
-27.5148620605,153.288894653
-27.5111274719,153.289794922
-27.5111274719,153.289794922
-27.5096664429,153.288803101
-27.5096664429,153.288803101
-27.5094966888,153.289428711
-27.5094966888,153.289428711
-27.5101852417,153.289733887
-27.5101852417,153.289733887
-27.5115127563,153.289825439
-27.5115127563,153.289825439
-27.5221748352,153.2865448
-27.5221748352,153.2865448
-27.5229206085,153.28565979
-27.5229206085,153.28565979
-27.5247917175,153.28137207
-27.5247917175,153.28137207
-27.5252895355,153.279464722
-27.5252895355,153.279464722
-27.5249195099,153.276138306
-27.5249195099,153.276138306
-27.5250968933,153.27192688
-27.5250968933,153.27192688
-27.5248203278,153.266616821
-27.5248203278,153.266616821
-27.5246543884,153.266326904
-27.5246543884,153.266326904
-27.5235710144,153.266387939
-27.5235710144,153.266387939
-27.5238342285,153.266601562
-27.5238342285,153.266601562
-27.5247154236,153.266647339
-27.5247154236,153.266647339
-27.5248603821,153.266433716
-27.5248603821,153.266433716
-27.5247364044,153.264801025
-27.5247364044,153.264801025
-27.5249099731,153.264511108
-27.5249099731,153.264511108
-27.5246181488,153.263931274
-27.5246181488,153.263931274
-27.5242271423,153.255783081
-27.5242271423,153.255783081
-27.5220317841,153.25567627
-27.5220317841,153.25567627
-27.5205211639,153.255905151
-27.5205211639,153.255905151
-27.5181350708,153.255218506
-27.5181350708,153.255218506
-27.5139846802,153.255401611
-27.5139846802,153.255401611
-27.5121879578,153.255142212
-27.5121879578,153.255142212
-27.5116157532,153.246749878
-27.5116157532,153.246749878
-27.5104122162,153.243621826
-27.5104122162,153.243621826
-27.50922966,153.23588562
-27.50922966,153.23588562
-27.5063304901,153.237869263
-27.5063304901,153.237869263
-27.5057582855,153.237869263
-27.5057582855,153.237869263
-27.5028591156,153.236862183
-27.5028591156,153.236862183
-27.5004901886,153.238098145
-27.5004901886,153.238098145
-27.4963054657,153.239730835
-27.4963054657,153.239730835
-27.4896888733,153.239578247
-27.4896888733,153.239578247
-27.4843540192,153.237701416
-27.4843540192,153.237701416
-27.4787368774,153.238677979
-27.4787368774,153.238677979
-27.4769115448,153.239227295
-27.4769115448,153.239227295
-27.4727973938,153.239227295
-27.4727973938,153.239227295
-27.4705028534,153.238815308
-27.4705028534,153.238815308
-27.4661712646,153.239700317
-27.4661712646,153.239700317
-27.4655818939,153.239761353
-27.4655818939,153.239761353
-27.4651584625,153.239379883
-27.4651584625,153.239379883
-27.4654655457,153.239746094
-27.4654655457,153.239746094
-27.4660243988,153.239822388
-27.4660243988,153.239822388
-27.4705486298,153.239059448
-27.4705486298,153.239059448
-27.4727020264,153.239379883
-27.4727020264,153.239379883
-27.4768371582,153.239440918
-27.4768371582,153.239440918
-27.4787063599,153.238876343
-27.4787063599,153.238876343
-27.4844436646,153.237960815
-27.4844436646,153.237960815
-27.4867362976,153.238647461
-27.4867362976,153.238647461
-27.4920063019,153.219497681
-27.4920063019,153.219497681
-27.4933662415,153.215118408
-27.4933662415,153.215118408
-27.4940433502,153.214096069
-27.4940433502,153.214096069
-27.4935359955,153.213439941
-27.4935359955,153.213439941
-27.4917564392,153.20135498
-27.4917564392,153.20135498
-27.4913539886,153.200149536
-27.4913539886,153.200149536
-27.489276886,153.196105957
-27.489276886,153.196105957
-27.4886798859,153.195907593
-27.4886798859,153.195907593
-27.4878826141,153.196533203
-27.4878826141,153.196533203
-27.486246109,153.194854736
-27.486246109,153.194854736
-27.4859485626,153.193374634
-27.4859485626,153.193374634
-27.4839000702,153.192077637
-27.4839000702,153.192077637
-27.4835968018,153.191955566
-27.4835968018,153.191955566
-27.4834537506,153.192214966
-27.4834537506,153.192214966
-27.4837703705,153.191680908
-27.4837703705,153.191680908
-27.4838085175,153.191864014
-27.4838085175,153.191864014
-27.4836902618,153.191543579
-27.4836902618,153.191543579
-27.4836559296,153.192001343
-27.4836559296,153.192001343
-27.4858798981,153.19354248
-27.4858798981,153.19354248
-27.4861450195,153.193954468
-27.4861450195,153.193954468
-27.48620224,153.195068359
-27.48620224,153.195068359
-27.4878787994,153.196762085
-27.4878787994,153.196762085
-27.4891300201,153.195999146
-27.4891300201,153.195999146
-27.4880924225,153.189178467
-27.4880924225,153.189178467
-27.4878463745,153.188766479
-27.4878463745,153.188766479
-27.4865055084,153.181228638
-27.4865055084,153.181228638
-27.4861736298,153.180923462
-27.4861736298,153.180923462
-27.4853839874,153.180969238
-27.4853839874,153.180969238
-27.477104187,153.182556152
-27.477104187,153.182556152
-27.4752464294,153.183227539
-27.4752464294,153.183227539
-27.4743671417,153.18296814
-27.4743671417,153.18296814
-27.472278595,153.184341431
-27.472278595,153.184341431
-27.4716434479,153.184356689
-27.4716434479,153.184356689
-27.4712409973,153.185394287
-27.4712409973,153.185394287
-27.4715518951,153.186584473
-27.4715518951,153.186584473
-27.4712657928,153.187728882
-27.4712657928,153.187728882
-27.4681892395,153.188110352
-27.4681892395,153.188110352
-27.4675369263,153.187896729
-27.4675369263,153.187896729
-27.4670257568,153.189224243
-27.4670257568,153.189224243
-27.4673748016,153.192062378
-27.4673748016,153.192062378
-27.4671897888,153.192367554
-27.4671897888,153.192367554
-27.4664974213,153.192642212
-27.4664974213,153.192642212
-27.4652347565,153.192398071
-27.4652347565,153.192398071
-27.4629459381,153.191070557
-27.4629459381,153.191070557
-27.4603729248,153.188171387
-27.4603729248,153.188171387
-27.4570217133,153.186782837
-27.4570217133,153.186782837
-27.4533157349,153.186401367
-27.4533157349,153.186401367
-27.4497413635,153.18637085
-27.4497413635,153.18637085
-27.4482707977,153.187042236
-27.4482707977,153.187042236
-27.4476547241,153.187927246
-27.4476547241,153.187927246
-27.4467697144,153.187316895
-27.4467697144,153.187316895
-27.4463119507,153.18661499
-27.4463119507,153.18661499
-27.4455718994,153.181869507
-27.4455718994,153.181869507
-27.4447879791,153.18006897
-27.4447879791,153.18006897
-27.4436950684,153.178512573
-27.4436950684,153.178512573
-27.4418830872,153.176818848
-27.4418830872,153.176818848
-27.4423904419,153.176116943
-27.4423904419,153.176116943
-27.4421863556,153.175704956
-27.4421863556,153.175704956
-27.4458370209,153.170913696
-27.4458370209,153.170913696
-27.4454345703,153.170211792
